,displayName,period_type,segmentCategory,segmentName,startDate,unitType,value
1590,DUNI,fiscal_year,Business Segment,Meal Service,1/1/14,currency,555000000
1591,DUNI,fiscal_year,Business Segment,Consumer,1/1/14,currency,889000000
1592,DUNI,fiscal_year,Business Segment,New Markets,1/1/14,currency,195000000
1593,DUNI,fiscal_year,Business Segment,Materials & Services,1/1/14,currency,52000000
1594,Jack Wills,fiscal_year,Geographic Segment,Rest of the World,2/1/16,currency,11601000
1595,Jack Wills,fiscal_year,Geographic Segment,United Kingdom,2/1/16,currency,130793000
1596,Fenwick,fiscal_year,Business Segment,Investment Properties,2/1/17,currency,7495000
1597,Fenwick,fiscal_year,Business Segment,Department Stores,2/1/17,currency,280466000
1598,Fenwick,fiscal_year,Business Segment,Investment Properties,2/1/16,currency,7315000
1599,Fenwick,fiscal_year,Business Segment,Department Stores,2/1/16,currency,290533000
1600,Dufry,fiscal_year,Geographic Segment,Distribution Centers ,1/1/17,currency,97600000
1601,Dufry,fiscal_year,Geographic Segment,North America,1/1/17,currency,1771500000
1602,Dufry,fiscal_year,Geographic Segment,Latin America,1/1/17,currency,1694000000
1603,Dufry,fiscal_year,Geographic Segment,"Asia, Middle East and Australia",1/1/17,currency,809100000
1604,Dufry,fiscal_year,Geographic Segment,"UK, Central and Eastern Europe",1/1/17,currency,2147400000
1605,Dufry,fiscal_year,Geographic Segment,Southern Europe and Africa,1/1/17,currency,1857800000
1606,Dufry,fiscal_year,Business Segment,Duty-paid,1/1/17,currency,3106700000
1607,Dufry,fiscal_year,Business Segment,Duty-free,1/1/17,currency,5058000000
1608,Seiko Epson,fiscal_year,Business Segment,Printing Solutions,4/1/17,currency,7.36239E+11
1609,Seiko Epson,fiscal_year,Business Segment,Visual Communications,4/1/17,currency,1.98889E+11
1610,Seiko Epson,fiscal_year,Business Segment,Wearable & Industrial Products,4/1/17,currency,1.58535E+11
1611,Seiko Epson,fiscal_year,Business Segment,Other,4/1/17,currency,187000000
1612,Seiko Epson,fiscal_year,Geographic Segment,Japan,4/1/17,currency,2.50119E+11
1613,Seiko Epson,fiscal_year,Geographic Segment,United States,4/1/17,currency,2.16116E+11
1614,Seiko Epson,fiscal_year,Geographic Segment,China,4/1/17,currency,1.44014E+11
1615,Seiko Epson,fiscal_year,Geographic Segment,Other,4/1/17,currency,4.91866E+11
1616,Seiko Epson,fiscal_year,Geographic Segment,Japan,4/1/16,currency,2.51395E+11
1617,Seiko Epson,fiscal_year,Geographic Segment,United States,4/1/16,currency,2.02416E+11
1618,Seiko Epson,fiscal_year,Geographic Segment,China,4/1/16,currency,1.29834E+11
1619,Seiko Epson,fiscal_year,Geographic Segment,Other,4/1/16,currency,4.4121E+11
1620,Seiko Epson,fiscal_year,Business Segment,Printing Solutions,4/1/16,currency,6.86353E+11
1621,Seiko Epson,fiscal_year,Business Segment,Visual Communications,4/1/16,currency,1.79642E+11
1622,Seiko Epson,fiscal_year,Business Segment,Wearable & Industrial Products,4/1/16,currency,1.50674E+11
1623,Seiko Epson,fiscal_year,Business Segment,Other,4/1/16,currency,787000000
1624,Seiko Epson,fiscal_year,Business Segment,Printing Solutions,4/1/15,currency,7.36033E+11
1625,Seiko Epson,fiscal_year,Business Segment,Visual Communications,4/1/15,currency,1.83997E+11
1626,Seiko Epson,fiscal_year,Business Segment,Wearable & Industrial Products,4/1/15,currency,1.64384E+11
1627,Seiko Epson,fiscal_year,Business Segment,Other,4/1/15,currency,753000000
1628,Seiko Epson,fiscal_year,Geographic Segment,Japan,4/1/15,currency,2.64012E+11
1629,Seiko Epson,fiscal_year,Geographic Segment,United States,4/1/15,currency,2.27849E+11
1630,Seiko Epson,fiscal_year,Geographic Segment,China,4/1/15,currency,1.44466E+11
1631,Seiko Epson,fiscal_year,Geographic Segment,Other,4/1/15,currency,4.56152E+11
1632,Seiko Epson,fiscal_year,Business Segment,Printing Solutions,4/1/18,currency,7.23679E+11
1633,Seiko Epson,fiscal_year,Business Segment,Visual Communications,4/1/18,currency,2.03309E+11
1634,Seiko Epson,fiscal_year,Business Segment,Wearable & Industrial Products,4/1/18,currency,1.6341E+11
1635,Seiko Epson,fiscal_year,Business Segment,Other,4/1/18,currency,950000000
1636,Seiko Epson,fiscal_year,Geographic Segment,Japan,4/1/18,currency,2.51454E+11
1637,Seiko Epson,fiscal_year,Geographic Segment,United States,4/1/18,currency,2.1272E+11
1638,Seiko Epson,fiscal_year,Geographic Segment,China,4/1/18,currency,1.46957E+11
1639,Seiko Epson,fiscal_year,Geographic Segment,Other,4/1/18,currency,4.78544E+11
1640,Clarus Corporation,fiscal_year,Geographic Segment,Domestic Sales,1/1/16,currency,76079000
1641,Clarus Corporation,fiscal_year,Geographic Segment,International Sales,1/1/16,currency,72110000
1642,Clarus Corporation,fiscal_year,Geographic Segment,Domestic Sales,1/1/15,currency,74391000
1643,Clarus Corporation,fiscal_year,Geographic Segment,International Sales,1/1/15,currency,80875000
1644,Clarus Corporation,fiscal_year,Geographic Segment,Domestic Sales,1/1/17,currency,88603000
1645,Clarus Corporation,fiscal_year,Geographic Segment,International Sales,1/1/17,currency,82084000
1646,KOKUYO,fiscal_year,Business Segment,Online and Catalog Sales and Retail,1/1/16,currency,1.134E+11
1647,KOKUYO,fiscal_year,Business Segment,Stationery,1/1/16,currency,97100000000
1648,KOKUYO,fiscal_year,Business Segment,Furniture,1/1/16,currency,1.274E+11
1649,KOKUYO,fiscal_year,Business Segment,Online and Catalog Sales and Retail,1/1/17,currency,1.191E+11
1650,KOKUYO,fiscal_year,Business Segment,Stationery,1/1/17,currency,97800000000
1651,KOKUYO,fiscal_year,Business Segment,Furniture,1/1/17,currency,1.312E+11
1652,Amplify Snack Brands,fiscal_year,Geographic Segment,North America,1/1/16,currency,229670000
1653,Amplify Snack Brands,fiscal_year,Geographic Segment,International,1/1/16,currency,41141000
1654,Manutan International,fiscal_year,Geographic Segment,East,10/1/16,currency,21042000
1655,Manutan International,fiscal_year,Geographic Segment,West,10/1/16,currency,104123000
1656,Manutan International,fiscal_year,Geographic Segment,North,10/1/16,currency,40918000
1657,Manutan International,fiscal_year,Geographic Segment,Centre,10/1/16,currency,137581000
1658,Manutan International,fiscal_year,Geographic Segment,South,10/1/16,currency,457451000
1659,L'OCCITANE,fiscal_year,Business Segment,Sell-out,4/1/16,currency,992512000
1660,L'OCCITANE,fiscal_year,Business Segment,Sell-in and B-to-B,4/1/16,currency,330665000
1661,L'OCCITANE,fiscal_year,Geographic Segment,United States,4/1/16,currency,171198000
1662,L'OCCITANE,fiscal_year,Geographic Segment,Hong Kong,4/1/16,currency,124329000
1663,L'OCCITANE,fiscal_year,Geographic Segment,China,4/1/16,currency,139012000
1664,L'OCCITANE,fiscal_year,Geographic Segment,Russia,4/1/16,currency,48973000
1665,L'OCCITANE,fiscal_year,Geographic Segment,United Kingdom,4/1/16,currency,64816000
1666,L'OCCITANE,fiscal_year,Geographic Segment,Luxembourg,4/1/16,currency,65907000
1667,L'OCCITANE,fiscal_year,Geographic Segment,Brazil,4/1/16,currency,56509000
1668,L'OCCITANE,fiscal_year,Geographic Segment,Other Countries,4/1/16,currency,271605000
1669,L'OCCITANE,fiscal_year,Geographic Segment,France,4/1/16,currency,100478000
1670,L'OCCITANE,fiscal_year,Geographic Segment,Taiwan,4/1/16,currency,41555000
1671,L'OCCITANE,fiscal_year,Geographic Segment,Japan,4/1/16,currency,238795000
1672,L'OCCITANE,fiscal_year,Business Segment,Sell-out,4/1/17,currency,987788000
1673,L'OCCITANE,fiscal_year,Business Segment,Sell-in and B-to-B,4/1/17,currency,331578000
1674,L'OCCITANE,fiscal_year,Geographic Segment,United States,4/1/17,currency,172160000
1675,L'OCCITANE,fiscal_year,Geographic Segment,Hong Kong,4/1/17,currency,124584000
1676,L'OCCITANE,fiscal_year,Geographic Segment,China,4/1/17,currency,159118000
1677,L'OCCITANE,fiscal_year,Geographic Segment,Russia,4/1/17,currency,50493000
1678,L'OCCITANE,fiscal_year,Geographic Segment,United Kingdom,4/1/17,currency,59837000
1679,L'OCCITANE,fiscal_year,Geographic Segment,Luxembourg,4/1/17,currency,67301000
1680,L'OCCITANE,fiscal_year,Geographic Segment,Brazil,4/1/17,currency,60208000
1681,L'OCCITANE,fiscal_year,Geographic Segment,Other Countries,4/1/17,currency,265123000
1682,L'OCCITANE,fiscal_year,Geographic Segment,France,4/1/17,currency,102177000
1683,L'OCCITANE,fiscal_year,Geographic Segment,Taiwan,4/1/17,currency,39433000
1684,L'OCCITANE,fiscal_year,Geographic Segment,Japan,4/1/17,currency,218932000
1685,LoveHoney,fiscal_year,Geographic Segment,UK,4/1/16,currency,50137000
1686,LoveHoney,fiscal_year,Geographic Segment,Europe,4/1/16,currency,6407000
1687,LoveHoney,fiscal_year,Geographic Segment,Rest of World,4/1/16,currency,19796000
1688,LoveHoney,fiscal_year,Geographic Segment,UK,4/1/15,currency,42279000
1689,LoveHoney,fiscal_year,Geographic Segment,Europe,4/1/15,currency,4241000
1690,LoveHoney,fiscal_year,Geographic Segment,Rest of World,4/1/15,currency,11556000
1691,Thomas Pink,fiscal_year,Geographic Segment,Rest of the World,1/1/15,currency,5735000
1692,Thomas Pink,fiscal_year,Geographic Segment,United Kingdom,1/1/15,currency,29266000
1693,Thomas Pink,fiscal_year,Geographic Segment,Rest of the World,1/1/16,currency,6154000
1694,Thomas Pink,fiscal_year,Geographic Segment,United Kingdom,1/1/16,currency,28249000
1695,Alexander Mcqueen,fiscal_year,Geographic Segment,UK,1/1/16,currency,10641977
1696,Alexander Mcqueen,fiscal_year,Geographic Segment,UK,1/1/15,currency,10531244
1697,Alexander Mcqueen,fiscal_year,Geographic Segment,North America,1/1/15,currency,53372931
1698,Rallye,fiscal_year,Business Segment,France Retail,1/1/14,currency,18848000000
1699,Rallye,fiscal_year,Business Segment,Latam Retail,1/1/14,currency,15422000000
1700,Rallye,fiscal_year,Business Segment,Latam Electronics,1/1/14,currency,7245000000
1701,Rallye,fiscal_year,Business Segment,Asia,1/1/14,currency,3513000000
1702,Rallye,fiscal_year,Business Segment,E-commerce,1/1/14,currency,3465000000
1703,Rallye,fiscal_year,Business Segment,Other,1/1/14,currency,662000000
1704,Rallye,fiscal_year,Business Segment,France Retail,1/1/15,currency,18890000000
1705,Rallye,fiscal_year,Business Segment,Latam Retail,1/1/15,currency,14714000000
1706,Rallye,fiscal_year,Business Segment,Latam Electronics,1/1/15,currency,5187000000
1707,Rallye,fiscal_year,Business Segment,Asia,1/1/15,currency,3973000000
1708,Rallye,fiscal_year,Business Segment,E-commerce,1/1/15,currency,3381000000
1709,Rallye,fiscal_year,Business Segment,Other,1/1/15,currency,687000000
1710,Allied Telesis Holdings,fiscal_year,Geographic Segment,EMEA,1/1/17,currency,4436603000
1711,Allied Telesis Holdings,fiscal_year,Geographic Segment,Japan ,1/1/17,currency,15793763000
1712,Allied Telesis Holdings,fiscal_year,Geographic Segment,Americas,1/1/17,currency,6392555000
1713,Allied Telesis Holdings,fiscal_year,Geographic Segment,Asis/Oceania,1/1/17,currency,2583378000
1714,Allied Telesis Holdings,fiscal_year,Geographic Segment,EMEA,1/1/16,currency,4280288000
1715,Allied Telesis Holdings,fiscal_year,Geographic Segment,Japan ,1/1/16,currency,15600977000
1716,Allied Telesis Holdings,fiscal_year,Geographic Segment,Americas,1/1/16,currency,7009919000
1717,Allied Telesis Holdings,fiscal_year,Geographic Segment,Asis/Oceania,1/1/16,currency,2410134000
1718,Evertz,fiscal_year,Geographic Segment,Canada,5/1/17,currency,19311000
1719,Evertz,fiscal_year,Geographic Segment,United States,5/1/17,currency,233459000
1720,Evertz,fiscal_year,Geographic Segment,International,5/1/17,currency,150062000
1721,Marcus Corporation,fiscal_year,Business Segment,Theatres,6/1/13,currency,243162000
1722,Marcus Corporation,fiscal_year,Business Segment,Hotels / Resorts,6/1/13,currency,204138000
1723,Marcus Corporation,fiscal_year,Business Segment,Corporate Items,6/1/13,currency,639000
1724,Marcus Corporation,fiscal_year,Business Segment,Theatres,6/1/14,currency,269155000
1725,Marcus Corporation,fiscal_year,Business Segment,Hotels / Resorts,6/1/14,currency,218332000
1726,Marcus Corporation,fiscal_year,Business Segment,Corporate Items,6/1/14,currency,580000
1727,Marcus Corporation,fiscal_year,Business Segment,Theatres,1/1/16,currency,328165000
1728,Marcus Corporation,fiscal_year,Business Segment,Hotels / Resorts,1/1/16,currency,215171000
1729,Marcus Corporation,fiscal_year,Business Segment,Corporate Items,1/1/16,currency,528000
1730,Orora,fiscal_year,Geographic Segment,Australasia,7/1/16,currency,2045100000
1731,Orora,fiscal_year,Geographic Segment,North America ,7/1/16,currency,2037500000
1732,Orora,fiscal_year,Business Segment,Traded Packaging Products,7/1/16,currency,1403300000
1733,Orora,fiscal_year,Business Segment,Fibre and Paper-based Packaging,7/1/16,currency,1938500000
1734,Orora,fiscal_year,Business Segment,Beverage Packaging ,7/1/16,currency,697300000
1735,Nilfisk,fiscal_year,Business Segment,APAC,1/1/17,currency,80400000
1736,Nilfisk,fiscal_year,Geographic Segment,France,1/1/17,currency,104600000
1737,Nilfisk,fiscal_year,Geographic Segment,United Kingdom,1/1/17,currency,49800000
1738,Nilfisk,fiscal_year,Geographic Segment,Australia,1/1/17,currency,36900000
1739,Nilfisk,fiscal_year,Business Segment,EMEA,1/1/17,currency,493500000
1740,Nilfisk,fiscal_year,Geographic Segment,The Netherlands,1/1/17,currency,24600000
1741,Nilfisk,fiscal_year,Geographic Segment,Other,1/1/17,currency,331500000
1742,Nilfisk,fiscal_year,Business Segment,Americas,1/1/17,currency,284300000
1743,Nilfisk,fiscal_year,Business Segment,Specialty Consumer,1/1/17,currency,95900000
1744,Nilfisk,fiscal_year,Business Segment,Specialty Professional,1/1/17,currency,127800000
1745,Nilfisk,fiscal_year,Geographic Segment,USA,1/1/17,currency,275900000
1746,Nilfisk,fiscal_year,Geographic Segment,Germany,1/1/17,currency,118400000
1747,Nilfisk,fiscal_year,Geographic Segment,Denmark,1/1/17,currency,48300000
1748,Nilfisk,fiscal_year,Geographic Segment,Sweden,1/1/17,currency,41500000
1749,Nilfisk,fiscal_year,Geographic Segment,China,1/1/17,currency,26700000
1750,Nilfisk,fiscal_year,Geographic Segment,Norway,1/1/17,currency,23700000
1751,MSA Safety,fiscal_year,Business Segment,Americas,1/1/17,currency,736847000
1752,MSA Safety,fiscal_year,Geographic Segment,United States,1/1/17,currency,91730000
1753,MSA Safety,fiscal_year,Geographic Segment,Germany,1/1/17,currency,9350000
1754,MSA Safety,fiscal_year,Geographic Segment,Other,1/1/17,currency,44293000
1755,MSA Safety,fiscal_year,Business Segment,International,1/1/17,currency,459962000
1756,MSA Safety,fiscal_year,Geographic Segment,China,1/1/17,currency,11641000
1757,Space NK,fiscal_year,Geographic Segment,United Kingdom,4/1/16,currency,79573001
1758,Space NK,fiscal_year,Geographic Segment,Outside the United Kingdom,4/1/16,currency,16874969
1759,Techtronic Industries,fiscal_year,Business Segment,Power Equipment,1/1/17,currency,5137697000
1760,Techtronic Industries,fiscal_year,Business Segment,Floor Care and Appliances,1/1/17,currency,927851000
1761,Techtronic Industries,fiscal_year,Geographic Segment,Other Countries,1/1/17,currency,519317000
1762,Techtronic Industries,fiscal_year,Geographic Segment,North America,1/1/17,currency,4625483000
1763,Techtronic Industries,fiscal_year,Geographic Segment,Europe,1/1/17,currency,918833000
1764,Techtronic Industries,fiscal_year,Business Segment,Power Equipment,1/1/16,currency,4470590000
1765,Techtronic Industries,fiscal_year,Business Segment,Floor Care and Appliances,1/1/16,currency,1010861000
1766,Techtronic Industries,fiscal_year,Geographic Segment,Other Countries,1/1/16,currency,429940000
1767,Techtronic Industries,fiscal_year,Geographic Segment,North America,1/1/16,currency,4160886000
1768,Techtronic Industries,fiscal_year,Geographic Segment,Europe,1/1/16,currency,889886000
1769,Greenlane,fiscal_year,Geographic Segment,Other foreign countries,1/1/18,currency,2944558
1770,Greenlane,fiscal_year,Geographic Segment,Canada,1/1/18,currency,15579618
1771,Greenlane,fiscal_year,Geographic Segment,United States,1/1/18,currency,160410761
1772,Greenlane,fiscal_year,Geographic Segment,Other foreign countries,1/1/17,currency,1758104
1773,Greenlane,fiscal_year,Geographic Segment,Canada,1/1/17,currency,6532005
1774,Greenlane,fiscal_year,Geographic Segment,United States,1/1/17,currency,79969866
1775,Hoya,fiscal_year,Business Segment,Information Technology,4/1/17,currency,1.7848E+11
1776,Hoya,fiscal_year,Geographic Segment,U.S.A.,4/1/17,currency,75365000000
1777,Hoya,fiscal_year,Geographic Segment,China,4/1/17,currency,49413000000
1778,Hoya,fiscal_year,Business Segment,Life Care,4/1/17,currency,3.52872E+11
1779,Hoya,fiscal_year,Business Segment,Other,4/1/17,currency,4260000000
1780,Hoya,fiscal_year,Geographic Segment,Japan,4/1/17,currency,1.56164E+11
1781,Hoya,fiscal_year,Geographic Segment,Others,4/1/17,currency,2.5467E+11
1782,Carpenter Technology,fiscal_year,Business Segment,Performance Engineered Products,7/1/15,currency,358700000
1783,Carpenter Technology,fiscal_year,Geographic Segment,United States,7/1/15,currency,1243500000
1784,Carpenter Technology,fiscal_year,Business Segment,Specialty Alloys Operations,7/1/15,currency,1481000000
1785,Carpenter Technology,fiscal_year,Geographic Segment,Canada,7/1/15,currency,44900000
1786,Carpenter Technology,fiscal_year,Geographic Segment,Europe,7/1/15,currency,321400000
1787,Carpenter Technology,fiscal_year,Geographic Segment,Asia Pacific,7/1/15,currency,129500000
1788,Carpenter Technology,fiscal_year,Geographic Segment,Mexico,7/1/15,currency,46700000
1789,Carpenter Technology,fiscal_year,Geographic Segment,Other,7/1/15,currency,27400000
1790,Carpenter Technology,fiscal_year,Business Segment,Performance Engineered Products,7/1/17,currency,429700000
1791,Carpenter Technology,fiscal_year,Geographic Segment,United States,7/1/17,currency,1429400000
1792,Carpenter Technology,fiscal_year,Business Segment,Specialty Alloys Operations,7/1/17,currency,1803800000
1793,Carpenter Technology,fiscal_year,Geographic Segment,Canada,7/1/17,currency,65700000
1794,Carpenter Technology,fiscal_year,Geographic Segment,Europe,7/1/17,currency,383000000
1795,Carpenter Technology,fiscal_year,Geographic Segment,Asia Pacific,7/1/17,currency,174800000
1796,Carpenter Technology,fiscal_year,Geographic Segment,Mexico,7/1/17,currency,61700000
1797,Carpenter Technology,fiscal_year,Geographic Segment,Other,7/1/17,currency,43100000
1798,Carpenter Technology,fiscal_year,Business Segment,Performance Engineered Products,7/1/16,currency,366600000
1799,Carpenter Technology,fiscal_year,Geographic Segment,United States,7/1/16,currency,1198300000
1800,Carpenter Technology,fiscal_year,Business Segment,Specialty Alloys Operations,7/1/16,currency,1461600000
1801,Carpenter Technology,fiscal_year,Geographic Segment,Canada,7/1/16,currency,47700000
1802,Carpenter Technology,fiscal_year,Geographic Segment,Europe,7/1/16,currency,349600000
1803,Carpenter Technology,fiscal_year,Geographic Segment,Asia Pacific,7/1/16,currency,127200000
1804,Carpenter Technology,fiscal_year,Geographic Segment,Mexico,7/1/16,currency,48500000
1805,Carpenter Technology,fiscal_year,Geographic Segment,Other,7/1/16,currency,26300000
1806,Caterpillar,fiscal_year,Business Segment,Construction Industries,1/1/16,currency,15690000000
1807,Caterpillar,fiscal_year,Business Segment,Financial Products Segment,1/1/16,currency,2764000000
1808,Caterpillar,fiscal_year,Business Segment,Energy & Transportation,1/1/16,currency,16951000000
1809,Caterpillar,fiscal_year,Business Segment,Resource Industries,1/1/16,currency,6010000000
1810,Caterpillar,fiscal_year,Geographic Segment,Latin  America,1/1/16,currency,3455000000
1811,Caterpillar,fiscal_year,Geographic Segment,EAME,1/1/16,currency,9053000000
1812,Caterpillar,fiscal_year,Geographic Segment,Asia/ Pacific,1/1/16,currency,8067000000
1813,Caterpillar,fiscal_year,Business Segment,Other ,1/1/16,currency,544000000
1814,Caterpillar,fiscal_year,Geographic Segment,North  America,1/1/16,currency,17962000000
1815,Caterpillar,fiscal_year,Business Segment,Construction Industries,1/1/17,currency,19240000000
1816,Caterpillar,fiscal_year,Business Segment,Financial Products Segment,1/1/17,currency,2786000000
1817,Caterpillar,fiscal_year,Geographic Segment,Latin  America,1/1/17,currency,4200000000
1818,Caterpillar,fiscal_year,Geographic Segment,EAME,1/1/17,currency,10413000000
1819,Caterpillar,fiscal_year,Geographic Segment,Asia/ Pacific,1/1/17,currency,9777000000
1820,Caterpillar,fiscal_year,Business Segment,Other ,1/1/17,currency,570000000
1821,Caterpillar,fiscal_year,Geographic Segment,North  America,1/1/17,currency,21072000000
1822,Caterpillar,fiscal_year,Business Segment,Energy & Transportation,1/1/17,currency,19382000000
1823,Caterpillar,fiscal_year,Business Segment,Resource Industries,1/1/17,currency,7861000000
1824,Caterpillar,fiscal_year,Geographic Segment,Latin  America,1/1/18,currency,4695000000
1825,Caterpillar,fiscal_year,Geographic Segment,EAME,1/1/18,currency,11929000000
1826,Caterpillar,fiscal_year,Geographic Segment,Asia/ Pacific,1/1/18,currency,12475000000
1827,Caterpillar,fiscal_year,Business Segment,Other ,1/1/18,currency,154000000
1828,Caterpillar,fiscal_year,Geographic Segment,North  America,1/1/18,currency,25623000000
1829,Caterpillar,fiscal_year,Business Segment,Construction Industries,1/1/18,currency,23116000000
1830,Caterpillar,fiscal_year,Business Segment,Financial Products Segment,1/1/18,currency,2900000000
1831,Caterpillar,fiscal_year,Business Segment,Energy & Transportation,1/1/18,currency,18832000000
1832,Caterpillar,fiscal_year,Business Segment,Resource Industries,1/1/18,currency,9888000000
1833,Ruhnn,fiscal_year,Business Segment,Service revenue,4/1/16,currency,5457556
1834,Ruhnn,fiscal_year,Business Segment,Other product sales,4/1/16,currency,52712692
1835,Ruhnn,fiscal_year,Business Segment,Cosmetics,4/1/16,currency,53307542
1836,Ruhnn,fiscal_year,Business Segment,Apparel,4/1/16,currency,466425014
1837,Ruhnn,fiscal_year,Business Segment,Service revenue,4/1/17,currency,35068094
1838,Ruhnn,fiscal_year,Business Segment,Other product sales,4/1/17,currency,73644957
1839,Ruhnn,fiscal_year,Business Segment,Cosmetics,4/1/17,currency,111814250
1840,Ruhnn,fiscal_year,Business Segment,Apparel,4/1/17,currency,727053130
1841,Ruhnn,fiscal_year,Business Segment,Service revenue,4/1/18,currency,150656685
1842,Ruhnn,fiscal_year,Business Segment,Other product sales,4/1/18,currency,63764762
1843,Ruhnn,fiscal_year,Business Segment,Cosmetics,4/1/18,currency,99375020
1844,Ruhnn,fiscal_year,Business Segment,Apparel,4/1/18,currency,779641383
1845,PPG Industries,fiscal_year,Geographic Segment,Asia Pacific,1/1/16,currency,2431000000
1846,PPG Industries,fiscal_year,Geographic Segment,Latin America,1/1/16,currency,1421000000
1847,PPG Industries,fiscal_year,Geographic Segment,United States and Canada,1/1/16,currency,6595000000
1848,PPG Industries,fiscal_year,Geographic Segment,"Europe, Middle East and Africa (“EMEA”)",1/1/16,currency,4304000000
1849,PPG Industries,fiscal_year,Business Segment,Performance Coatings,1/1/16,currency,8580000000
1850,PPG Industries,fiscal_year,Business Segment,Industrial Coatings,1/1/16,currency,5691000000
1851,PPG Industries,fiscal_year,Business Segment,Glass,1/1/16,currency,481000000
1852,PPG Industries,fiscal_year,Business Segment,Performance Coatings,1/1/17,currency,8732000000
1853,PPG Industries,fiscal_year,Geographic Segment,United States and Canada,1/1/17,currency,6309000000
1854,PPG Industries,fiscal_year,Geographic Segment,Asia Pacific,1/1/17,currency,2523000000
1855,PPG Industries,fiscal_year,Geographic Segment,"Europe, Middle East and Africa (“EMEA”)",1/1/17,currency,4389000000
1856,PPG Industries,fiscal_year,Business Segment,Industrial Coatings,1/1/17,currency,6018000000
1857,PPG Industries,fiscal_year,Geographic Segment,Latin America,1/1/17,currency,1529000000
1858,PPG Industries,fiscal_year,Business Segment,Performance Coatings,1/1/18,currency,9087000000
1859,PPG Industries,fiscal_year,Geographic Segment,United States and Canada,1/1/18,currency,6485000000
1860,PPG Industries,fiscal_year,Geographic Segment,Asia Pacific,1/1/18,currency,2618000000
1861,PPG Industries,fiscal_year,Geographic Segment,"Europe, Middle East and Africa (“EMEA”)",1/1/18,currency,4678000000
1862,PPG Industries,fiscal_year,Business Segment,Industrial Coatings,1/1/18,currency,6287000000
1863,PPG Industries,fiscal_year,Geographic Segment,Latin America,1/1/18,currency,1593000000
