index,displayName,displayName_parent,id
1987,Central Garden & Pet Co,P.L.A.Y.,12224
1988,Sheets & Giggles,Boll & Branch,1409799
1989,GoCoop,Boll & Branch,151295
1990,Wolford,Boll & Branch,759987
1991,Herman Miller,Boll & Branch,153476
1992,Fastener SuperStore,BabyEarth,830489
1993,Faire,BabyEarth,256753
1994,DK Hardware Supply,BabyEarth,302526
1995,BJ's Wholesale Club,BabyEarth,1361155
1996,DIANA Group,Sir Kensington’s,251546
1997,Atria,Sir Kensington’s,1257143
1998,YCook,Sir Kensington’s,1354787
1999,Food Service Group,Sir Kensington’s,1354701
2000,Mamava,WakaWaka,255347
2001,BlueAvocado,WakaWaka,254822
2002,Fairphone,WakaWaka,118373
2003,Urban Mining,WakaWaka,255713
2004,MUJI,QKL Stores,253420
2005,AEON,QKL Stores,256572
2006,Walmart,QKL Stores,11960
2007,Ermes Department Stores,QKL Stores,459426
2008,Eldorado Climbing Walls,Clarus Corporation,1297149
2009,TheStampMaker.com,Clarus Corporation,1363170
2010,Porceleyne Fles,Clarus Corporation,1359414
2011,Char-Broil,Clarus Corporation,340613
2012,SEGI Internet,Eczacıbası,1409802
2013,Quartzy,Eczacıbası,74505
2014,Johnson & Johnson,Eczacıbası,2062
2015,Pik Group,Eczacıbası,9490
2016,Ettitude,Snowe,94519
2017,Shopsurya,Snowe,259214
2018,smartphoto,Snowe,252239
2019,Maisons du Monde,Snowe,249441
2020,BRANDLESS,Chumbak,254133
2021,Rue La La,Chumbak,57637
2022,Stein Mart,Chumbak,114747
2023,Takealot,Chumbak,257892
2024,March Electronics,Artel Video Systems,1060163
2025,Invisio Communications,Artel Video Systems,702533
2026,DataPath,Artel Video Systems,1208401
2027,Global Invacom,Artel Video Systems,423921
2028,Outdoor Tech,Lofelt,233389
2029,Ember,Lofelt,254394
2030,Able Industrial Products,Lofelt,576024
2031,Leon Speakers,Lofelt,3703
2032,Best Buy,Micro Center,14913
2033,RadioShack,Micro Center,20501
2034,Costco,Micro Center,85925
2035,Fry's Electronics,Micro Center,150492
2036,John Lewis,Steinhoff International,226658
2037,Orchestra Premaman,Steinhoff International,1357833
2038,House of Fraser,Steinhoff International,256325
2039,Party City Holdco,Steinhoff International,249347
2040,Shopsurya,Ettitude,259214
2041,Seen on Screen TV,Ettitude,257096
2042,AeroGrow International,Ettitude,150575
2043,Maisons du Monde,Ettitude,249441
2044,Harman,Beats Electronics,1828
2045,Incipio,Beats Electronics,947914
2046,Eyefi,Beats Electronics,21282
2047,The GPS Store,Beats Electronics,741346
2048,BSH,Conair,249572
2049,Panasonic,Conair,262
2050,Electrolux,Conair,20432
2051,Haier,Conair,150368
2052,Kingfisher,B&Q,8315
2053,The Home Depot,B&Q,11091
2054,One Kings Lane,B&Q,836
2055,Cymax,B&Q,77773
2056,Full Circle Home,Hammock Boutique,3474
2057,Greca,Hammock Boutique,254716
2058,All Across Africa,Hammock Boutique,255438
2059,Bixbee,Hammock Boutique,254640
2060,MicroCare,Able Industrial Products,295496
2061,Tool Discounter,Able Industrial Products,1373214
2062,Leon Speakers,Able Industrial Products,3703
2063,Lofelt,Able Industrial Products,278301
2064,Meijer,Ayurshakha,132232
2065,Wadi,Ayurshakha,247110
2066,DHgate,Ayurshakha,50094
2067,Snapdeal,Ayurshakha,78711
2068,ComputerWorld,HandyHome,228743
2069,Teneo,HandyHome,250504
2070,Edenhouse,HandyHome,250890
2071,CSI (Computer Systems Integration),HandyHome,250885
2072,RaceTrac Petroleum,Holiday Companies,204783
2073,Weigel Stores,Holiday Companies,3450
2074,Petrol,Holiday Companies,499392
2075,Applegreen,Holiday Companies,157379
2076,Uniq International,einhorn,841171
2077,Higher Grounds,einhorn,256033
2078,Lafes,einhorn,255104
2079,Nossa Familia Coffee,einhorn,256061
2080,Fishing Republic,GrillSymbol,256960
2081,Poundland,GrillSymbol,9272
2082,Acme United,GrillSymbol,190641
2083,Sequential Brands Group,GrillSymbol,197545
2084,GLOCK,Olympic Arms,642085
2085,Heckler & Koch,Olympic Arms,252020
2086,"Sturm, Ruger & Co",Olympic Arms,11387
2087,Wilson Combat,Olympic Arms,368272
2088,VitaFive,BEFORE Brands,254266
2089,Life Boost (Tespo),BEFORE Brands,247569
2090,Trovita Health Science,BEFORE Brands,153329
2091,Comvita,BEFORE Brands,235268
2092,Kiwi Crate,gDiapers,78821
2093,Dhana,gDiapers,254981
2094,Love Child Organics,gDiapers,255368
2095,BumBoosa,gDiapers,254804
2096,The Singing Machine Company,Beach Camera,257443
2097,Officenation,Beach Camera,1363216
2098,Antonline.com,Beach Camera,458570
2099,Bay Reprographic & Supply,Beach Camera,1193148
2100,WafiApps.com,Goxip,1408623
2101,Myntra,Goxip,39086
2102,Faire,Goxip,256753
2103,Lazada,Goxip,100882
2104,Wenger Corporation,The Avedis Zildjian Company,338003
2105,Skullcandy,The Avedis Zildjian Company,2103
2106,The Singing Machine Company,The Avedis Zildjian Company,257443
2107,Fender Musical Instruments,The Avedis Zildjian Company,655954
2108,Bradford Armature Winding Company,Glatt Stove,1363975
2109,einhorn,Glatt Stove,255950
2110,The Raw Office,Glatt Stove,255559
2111,Rumi Spice,Glatt Stove,255677
2112,Kingfisher,Fiskars,8315
2113,The Scotts Miracle-Gro,Fiskars,249382
2114,Dunelm Group,Fiskars,8080
2115,Howden Joinery,Fiskars,8848
2116,Appliance Factory,KitchenAid,365626
2117,Whirlpool,KitchenAid,40514
2118,WMF Group,KitchenAid,250668
2119,Mechanix Wear,KitchenAid,646920
2120,Arcelik,VESTEL,249542
2121,Amica,VESTEL,1345154
2122,KH Industries,VESTEL,677822
2123,Electrix,VESTEL,288426
2124,AblaCare,Naya Health,1409788
2125,Alydia Health,Naya Health,1373816
2126,Clue,Naya Health,124110
2127,Mithra,Naya Health,252109
2128,Dun & Bradstreet Credibility,Wuestenrot or Wuerttembergische (W&W),1023
2129,Charles Stanley Group,Wuestenrot or Wuerttembergische (W&W),7821
2130,Just Group,Wuestenrot or Wuerttembergische (W&W),8875
2131,Synchrony Financial,Wuestenrot or Wuerttembergische (W&W),11217
2132,SkinCeuticals,Friction Free Shaving,279652
2133,Purplle.com,Friction Free Shaving,816737
2134,Memebox,Friction Free Shaving,244720
2135,FabFitFun,Friction Free Shaving,76426
2136,Fishing Republic,Chesapeake Bay Candle,256960
2137,Poundland,Chesapeake Bay Candle,9272
2138,Acme United,Chesapeake Bay Candle,190641
2139,Sequential Brands Group,Chesapeake Bay Candle,197545
2140,Shopsurya,Manpacks,259214
2141,Snowe,Manpacks,249255
2142,AeroGrow International,Manpacks,150575
2143,Studio,Manpacks,140243
2144,Arcus,Banvit,229083
2145,Eby-Brown,Banvit,254470
2146,Kras,Banvit,1152330
2147,VILVI,Banvit,1345435
2148,Gabriel Holding,Selk'bag USA,489452
2149,Linz Textil Holding,Selk'bag USA,899435
2150,Sayre Enterprises,Selk'bag USA,1175001
2151,Apex Mills,Selk'bag USA,679470
2152,Arcelik,Amica,249542
2153,Production Automation Corporation,Amica,463274
2154,Abe's of Maine,Amica,541136
2155,VESTEL,Amica,1345104
2156,Lenskart,Classic Specs,1357645
2157,Warby Parker,Classic Specs,1547
2158,Luxottica,Classic Specs,1967
2159,MyOptique Group,Classic Specs,123169
2160,ACCO Brands,KOKUYO,10563
2161,Neodecortech,KOKUYO,1359361
2162,EcoP,KOKUYO,1392772
2163,Bindertek,KOKUYO,492050
2164,Production Automation Corporation,AKDY Imports,463274
2165,Indel B,AKDY Imports,1108101
2166,Arcelik,AKDY Imports,249542
2167,Electrolux,AKDY Imports,20432
2168,Heckler & Koch,Wilson Combat,252020
2169,Barrett Firearms,Wilson Combat,625835
2170,Sig Sauer,Wilson Combat,1188242
2171,"Sturm, Ruger & Co",Wilson Combat,11387
2172,Macy's,Mobovida,1968
2173,Amrod,Mobovida,1355868
2174,Mid-Atlantic ProTel,Mobovida,5814
2175,Carousell,Mobovida,146733
2176,Pei Media Group,Card Isle,251041
2177,Hallmark,Card Isle,26516
2178,LovePop,Card Isle,254218
2179,Essence Restaurant Group,Card Isle,255580
2180,Restoration Hardware,Ekornes,194957
2181,Lovesac,Ekornes,1230060
2182,Victoria Plum,Ekornes,141401
2183,Purely Lush,Ekornes,258845
2184,Bloomscape,Copia,1411688
2185,Flowers for Dreams,Copia,100781
2186,The Bouqs Company,Copia,122192
2187,Bigbasket,Copia,158197
2188,Post Holdings,Amplify Snack Brands,173823
2189,Dean Foods,Amplify Snack Brands,38317
2190,Blue Buffalo Pet Products,Amplify Snack Brands,249287
2191,Carroll Cuisine,Amplify Snack Brands,1355867
2192,Chemist Direct,Innox Trading,119522
2193,e.l.f. Cosmetics,Innox Trading,446539
2194,Boots,Innox Trading,22893
2195,Schnuck,Innox Trading,254689
2196,Reviewed.com,Best Products,64289
2197,BestReviews,Best Products,283317
2198,Twitter,Best Products,230
2199,Douban,Best Products,21009
2200,LiveChat,Wadi,15672
2201,Etsy,Wadi,830
2202,Summer Infant,Wadi,12793
2203,DHgate,Wadi,50094
2204,Onkyo,Jamo,44751
2205,Grommes~Precision,Jamo,1028189
2206,The Guitammer Company,Jamo,100200
2207,Klipsch,Jamo,41558
2208,Del Toro Shoes,Bespoke Post,511515
2209,Mejuri,Bespoke Post,139533
2210,Mitra Adiperkasa,Bespoke Post,256476
2211,Oliver Cabell,Bespoke Post,278195
2212,Nutrabolt,Mommy's Bliss,200127
2213,LabMinds,Mommy's Bliss,54718
2214,SportPursuit,Mommy's Bliss,84878
2215,The Gym Group,Mommy's Bliss,246264
2216,Burlington Stores,Combat Gent,1957
2217,Gap,Combat Gent,24415
2218,Koovs,Combat Gent,8543
2219,Milanoo.com,Combat Gent,69813
2220,Rifle Paper Co.,Balsam Brands,3211
2221,The Container Store,Balsam Brands,190880
2222,MoreDesign,Balsam Brands,252851
2223,Honey-Can-Do International,Balsam Brands,2973
2224,BloomThat,FANCHEST,388
2225,Timpson,FANCHEST,251141
2226,Baby Bundle,FANCHEST,186218
2227,The Hut Group,FANCHEST,1576
2228,Ecover,Bellroy,255336
2229,Greca,Bellroy,254716
2230,Mamava,Bellroy,255347
2231,Hammock Boutique,Bellroy,255142
2232,Wayfair,Dazadi,18081
2233,Troc.com,Dazadi,252303
2234,Office Depot,Dazadi,87961
2235,Anstel,Dazadi,355709
2236,LetsTango.com,check24,146243
2237,Wadi,check24,247110
2238,Kraftly,check24,283789
2239,DHgate,check24,50094
2240,LEAP Organics,Motherlove Herbal Company,254484
2241,All Good by Elemental Herbs,Motherlove Herbal Company,254454
2242,Herbalist & Alchemist,Motherlove Herbal Company,254789
2243,Eco Lips,Motherlove Herbal Company,3347
2244,Cartridge Save,Papier,1364077
2245,Graphic Products,Papier,549902
2246,Initials,Papier,5678
2247,RageOn,Papier,234319
2248,Gemvara,Mejuri,45309
2249,Moda Operandi,Mejuri,1595
2250,BeMe Intimates,Mejuri,147784
2251,mytheresa.com,Mejuri,44728
2252,Li & Fung,Horizn Studios,242067
2253,Rimowa,Horizn Studios,253435
2254,Tumi,Horizn Studios,1983
2255,Boosted Boards,Horizn Studios,95673
2256,PackIt,Studio Calico,3715
2257,Poundland,Studio Calico,9272
2258,Acme United,Studio Calico,190641
2259,Sequential Brands Group,Studio Calico,197545
2260,Tootsie Roll Industries,Migros Ticaret,11298
2261,Simply Gum,Migros Ticaret,249233
2262,Coca-Cola European Partners,Migros Ticaret,249398
2263,Jollibee Foods,Migros Ticaret,278483
2264,Apttus,ConsumerSearch,91687
2265,Malelo and Company,ConsumerSearch,868243
2266,Food52,ConsumerSearch,35951
2267,Outdoor Tech,ConsumerSearch,233389
2268,Greca,Bixbee,254716
2269,All Across Africa,Bixbee,255438
2270,Hammock Boutique,Bixbee,255142
2271,Mamava,Bixbee,255347
2272,Sonova,Starkey Hearing Technologies,40427
2273,ReSound,Starkey Hearing Technologies,158501
2274,Phonak,Starkey Hearing Technologies,357481
2275,Oticon,Starkey Hearing Technologies,658760
2276,Widex,Starkey Hearing Technologies,791800
2277,Unitron Global,Starkey Hearing Technologies,1241451
2278,Blume,GladRags,199063
2279,The Flex Company,GladRags,1258277
2280,Natural Cycles,GladRags,253064
2281,Cianna Medical,GladRags,34590
2282,Kentucky Bancshares,Simmons First National,257440
2283,Reliant Bank,Simmons First National,106634
2284,Seacoast Banking Corporation of Florida,Simmons First National,13288
2285,MBT Financial,Simmons First National,249770
2286,Meliora Cleaning Products,Full Circle Home,255352
2287,Greca,Full Circle Home,254716
2288,All Across Africa,Full Circle Home,255438
2289,BlueAvocado,Full Circle Home,254822
2290,Blume,HealthKart,199063
2291,Web Direct Brands,HealthKart,1311474
2292,Planet Fitness,HealthKart,3843
2293,MyOTCStore.com,HealthKart,5753
2294,CEWE Stiftung & Co.,EZPrints,216111
2295,Photo-Me International,EZPrints,9379
2296,RPI (Reischling Press),EZPrints,54591
2297,Leica Camera,EZPrints,121025
2298,All Across Africa,Greca,255438
2299,Ecover,Greca,255336
2300,Full Circle Home,Greca,3474
2301,BlueAvocado,Greca,254822
2302,Brookshire,Gristedes,254747
2303,Whole Foods Market,Gristedes,28702
2304,Alimentation Couche-Tard,Gristedes,251514
2305,Ahold Delhaize,Gristedes,251796
2306,AKDY Imports,Godrej,246731
2307,Electrolux,Godrej,20432
2308,Stovekraft,Godrej,547852
2309,Superior Washer and Gasket,Godrej,1122746
2310,PackIt,SmokingPipes.com,3715
2311,Poundland,SmokingPipes.com,9272
2312,Acme United,SmokingPipes.com,190641
2313,Sequential Brands Group,SmokingPipes.com,197545
2314,Daiohs,Cafe Coffee Day,442687
2315,P.F. Chang's China Bistro,Cafe Coffee Day,131102
2316,McDonald's,Cafe Coffee Day,2035
2317,O Sorbet D'amour,Cafe Coffee Day,1357821
2318,Shopsurya,Merchandize Liquidators,259214
2319,Snowe,Merchandize Liquidators,249255
2320,Maisons du Monde,Merchandize Liquidators,249441
2321,Studio,Merchandize Liquidators,140243
2322,Willo,Beam Technologies,1407990
2323,Milestone Scientific,Beam Technologies,115478
2324,DCP Holding Company,Beam Technologies,257534
2325,Doctolib,Beam Technologies,159381
2326,Conservatory Outlet,Kesko,250121
2327,Big Lots,Kesko,198153
2328,Gristedes,Kesko,254588
2329,The Container Store,Kesko,190880
2330,Pricebook,Kit Tech,43404
2331,Cymbio,Kit Tech,283476
2332,Twiggle,Kit Tech,248883
2333,Staqu,Kit Tech,252372
2334,Lulus,Good Cloth,1354725
2335,Dillard's,Good Cloth,51683
2336,Better Way Imports,Good Cloth,254742
2337,Contemporary-Craft,Good Cloth,255606
2338,Genuine Health,Farm Dog Naturals,254564
2339,Natural Alternatives International,Farm Dog Naturals,199360
2340,Mix1,Farm Dog Naturals,252461
2341,Cyanotech,Farm Dog Naturals,12561
2342,Full Circle Home,All Across Africa,3474
2343,Hammock Boutique,All Across Africa,255142
2344,Bixbee,All Across Africa,254640
2345,Greca,All Across Africa,254716
2346,Greca,FGS&Co.,254716
2347,BlueAvocado,FGS&Co.,254822
2348,Hammock Boutique,FGS&Co.,255142
2349,Mamava,FGS&Co.,255347
2350,Pitney Bowes,BigBuy,52655
2351,AeroGrow International,BigBuy,150575
2352,Studio,BigBuy,140243
2353,Maude,BigBuy,1350091
2354,Stockmann,Manutan International,886056
2355,CNIM,Manutan International,251867
2356,The Original Whistle Stop,Manutan International,1373177
2357,Tandy Leather Factory,Manutan International,12798
2358,BlueAvocado,Meliora Cleaning Products,254822
2359,Bixbee,Meliora Cleaning Products,254640
2360,Full Circle Home,Meliora Cleaning Products,3474
2361,Hammock Boutique,Meliora Cleaning Products,255142
2362,Gucci,Purely Lush,115752
2363,BedInABox,Purely Lush,866085
2364,Victoria Plum,Purely Lush,141401
2365,Lulus,Purely Lush,1354725
2366,F1000 Research,Upworthy,278663
2367,The Outline,Upworthy,252743
2368,Deutsche Startups,Upworthy,20575
2369,inktalks,Upworthy,232500
2370,EO Products,Skylar,3460
2371,Memebox,Skylar,244720
2372,Charlotte Tilbury Beauty,Skylar,257834
2373,Sa Sa,Skylar,279232
2374,Mommy's Bliss,Water Pik,3592
2375,Naya Health,Water Pik,248342
2376,Ritual,Water Pik,252716
2377,BEFORE Brands,Water Pik,254273
2378,Poundland,Manicube,9272
2379,Acme United,Manicube,190641
2380,Sequential Brands Group,Manicube,197545
2381,Euro Garages,Manicube,244006
2382,Casper,FloBeds,194453
2383,Mattress Firm,FloBeds,195076
2384,Leesa Sleep,FloBeds,255921
2385,Bed Bandits,FloBeds,256011
2386,Alchemy 43,Colorescience,1348078
2387,CoverGirl,Colorescience,557334
2388,Nocibe,Colorescience,1396788
2389,LR Health & Beauty Systems,Colorescience,807560
2390,Snowe,IdeaStream Consumer Products,249255
2391,Seen on Screen TV,IdeaStream Consumer Products,257096
2392,smartphoto,IdeaStream Consumer Products,252239
2393,Maisons du Monde,IdeaStream Consumer Products,249441
2394,Guerlain,L'OCCITANE,381897
2395,Mary Kay,L'OCCITANE,132253
2396,Purplle.com,L'OCCITANE,816737
2397,Lush,L'OCCITANE,225232
2398,True Religion,Pittards,983820
2399,Industrial Webbing,Pittards,895576
2400,Adolfo Dominguez,Pittards,546368
2401,Jack Wills,Pittards,764885
2402,Shopsurya,Phlur,259214
2403,Snowe,Phlur,249255
2404,AeroGrow International,Phlur,150575
2405,Maisons du Monde,Phlur,249441
2406,Movado Group,Rolex,11746
2407,Samuels Jewelers Inc,Rolex,390713
2408,Tiffany & Co.,Rolex,1982
2409,Cartier,Rolex,80996
2410,Zbattery.com,Maya Network,601169
2411,F.G. Europe,Maya Network,835639
2412,Micro Center,Maya Network,254711
2413,River City Industrial,Maya Network,1364095
2414,Techni-Lux,Atlanta Light Bulbs,681895
2415,Moffatt Products,Atlanta Light Bulbs,768361
2416,Suburban Wholesale Lighting,Atlanta Light Bulbs,932931
2417,Flexfire LEDs,Atlanta Light Bulbs,551077
2418,Zara,LoveHoney,1360241
2419,Forestry Suppliers,LoveHoney,442629
2420,Mammoth Workwear,LoveHoney,300227
2421,Pittards,LoveHoney,9690
2422,LoveHoney,Thomas Pink,650467
2423,Valutek,Thomas Pink,858809
2424,Dickies,Thomas Pink,1275996
2425,Cache,Thomas Pink,12427
2426,PackIt,Ditto Sustainable Brand Solutions,3715
2427,Poundland,Ditto Sustainable Brand Solutions,9272
2428,Acme United,Ditto Sustainable Brand Solutions,190641
2429,Sequential Brands Group,Ditto Sustainable Brand Solutions,197545
2430,Toupargel Groupe,Supr Daily,252299
2431,1-800Courier (A-1 Express),Supr Daily,247136
2432,Zifty.com,Supr Daily,3795
2433,Hypaship,Supr Daily,249048
2434,Dick Blick,BJ's Wholesale Club,494792
2435,DK Hardware Supply,BJ's Wholesale Club,302526
2436,Faire,BJ's Wholesale Club,256753
2437,BabyEarth,BJ's Wholesale Club,49468
2438,Love Culture,Adolfo Dominguez,591616
2439,Dogi,Adolfo Dominguez,683641
2440,Duluth Trading Company,Adolfo Dominguez,1283543
2441,Jack Wills,Adolfo Dominguez,764885
2442,PackIt,Pacific Market International,3715
2443,Poundland,Pacific Market International,9272
2444,Acme United,Pacific Market International,190641
2445,Sequential Brands Group,Pacific Market International,197545
2446,New Leaf Paper,Flambeau Rivers Papers,29851
2447,Kimberly-Clark,Flambeau Rivers Papers,1833
2448,Hengan,Flambeau Rivers Papers,1397875
2449,Wausau Paper,Flambeau Rivers Papers,11918
2450,Pat McGrath Labs,NYX Professional Makeup,1378729
2451,Beraca,NYX Professional Makeup,251528
2452,The Proactiv Company,NYX Professional Makeup,1347921
2453,Parfex,NYX Professional Makeup,252170
2454,Marshall Amplification,Peavey,1401940
2455,Magnetic Concepts,Peavey,1109252
2456,JKL Components,Peavey,931416
2457,Purdy Electronics Corporation,Peavey,558526
2458,StyleSeat,SkinCeuticals,396
2459,Nanogen,SkinCeuticals,38965
2460,Dollar Shave Club,SkinCeuticals,84661
2461,Walker & Company Brands,SkinCeuticals,196576
2462,Recon Test Equipment,Farver True Value Hardware,341794
2463,Data Weighing Systems,Farver True Value Hardware,69161
2464,Chas E. Phipps,Farver True Value Hardware,1211873
2465,Advanced Inspection Technologies,Farver True Value Hardware,1364338
2466,SoBe,Planet Ayurveda,255685
2467,Farm Dog Naturals,Planet Ayurveda,255750
2468,Virtus Nutrition,Planet Ayurveda,211385
2469,Sir Kensington’s,Planet Ayurveda,232636
2470,Rocky Brands,Red Wing Shoe,65453
2471,Arco,Red Wing Shoe,455938
2472,Work Wear,Red Wing Shoe,475854
2473,Implus,Red Wing Shoe,598907
2474,Adore Me,Alexander Mcqueen,1408
2475,mytheresa.com,Alexander Mcqueen,44728
2476,Mirraw,Alexander Mcqueen,96863
2477,Chic by Choice,Alexander Mcqueen,192699
2478,Bronco Wine Company,Dolium Bodega Subterranea,249587
2479,Winderlea,Dolium Bodega Subterranea,255295
2480,Kooks & Co,Dolium Bodega Subterranea,255316
2481,Sokol Blosser Winery,Dolium Bodega Subterranea,255450
2482,Chargetek,ChargeTech,354723
2483,Grinntech,ChargeTech,282570
2484,Prieto Battery,ChargeTech,46460
2485,ZincFive,ChargeTech,282813
2486,Titan Company,IWC Schaffhausen,253663
2487,Samuels Jewelers Inc,IWC Schaffhausen,390713
2488,Tiffany & Co.,IWC Schaffhausen,1982
2489,Cartier,IWC Schaffhausen,80996
2490,ZAGG,Incipio,22126
2491,Belkin International,Incipio,39687
2492,Logitech,Incipio,12678
2493,Jays Group,Incipio,327024
2494,LiveChat,Florismart,15672
2495,Summer Infant,Florismart,12793
2496,Etsy,Florismart,830
2497,DHgate,Florismart,50094
2498,Clearwater Paper,Wausau Paper,10395
2499,Kimberly-Clark,Wausau Paper,1833
2500,Hengan,Wausau Paper,1397875
2501,Flambeau Rivers Papers,Wausau Paper,251524
2502,Shopper,Rallye,1056157
2503,Monster Beverage,Rallye,198350
2504,US Foods,Rallye,249374
2505,Alex Lee,Rallye,254636
2506,Modibodi,Goorin Bros.,1409952
2507,Max Mara,Goorin Bros.,645035
2508,Jockey,Goorin Bros.,741317
2509,Carhartt,Goorin Bros.,616005
2510,Networks International Corporation,Ten One Design,472435
2511,REVO America,Ten One Design,682906
2512,Elica,Ten One Design,397394
